lr-AdamW,step,train/loss,train/loss_a,train/loss_f,train/loss_l,train/loss_ce,train/unscaled/loss_a,train/unscaled/loss_f,train/unscaled/loss_l,train/unscaled/loss_ce,epoch,val/loss,val/loss_a,val/loss_f,val/loss_l,val/loss_ce,val/unscaled/loss_a,val/unscaled/loss_f,val/unscaled/loss_l,val/unscaled/loss_ce,val/best/loss,val/best/loss_a,val/best/loss_f,val/best/loss_l,val/best/loss_ce,val/best/unscaled/loss_a,val/best/unscaled/loss_f,val/best/unscaled/loss_l,val/best/unscaled/loss_ce
,3849,0.05761636048555374,0.0,0.04942593723535538,0.008190423250198364,0.0,0.0,0.04954950138926506,3.2843596935272217,0.0,36,,,,,,,,,,,,,,,,,,
0.000299990726618552,3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3899,0.04684416949748993,0.0,0.04263301193714142,0.004211156629025936,0.0,0.0,0.042739592492580414,1.688673734664917,0.0,36,,,,,,,,,,,,,,,,,,
0.0002999902042811882,3949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3949,0.044474851340055466,0.0,0.03943074122071266,0.005044111050665379,0.0,0.0,0.03952931612730026,2.022688388824463,0.0,37,,,,,,,,,,,,,,,,,,
0.0002999902042811882,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3999,0.047377340495586395,0.0,0.03859364986419678,0.008783688768744469,0.0,0.0,0.03869013115763664,3.52225923538208,0.0,37,,,,,,,,,,,,,,,,,,
0.000299989667633865,4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4049,0.06573691964149475,0.0,0.06016576290130615,0.005571160465478897,0.0,0.0,0.06031617522239685,2.2340352535247803,0.0,38,,,,,,,,,,,,,,,,,,
0.000299989667633865,4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4099,0.03949830308556557,0.0,0.03415296971797943,0.005345333833247423,0.0,0.0,0.03423834964632988,2.1434788703918457,0.0,38,,,,,,,,,,,,,,,,,,
0.0002999891166766352,4149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4149,0.05956914275884628,0.0,0.04142140969634056,0.01814773492515087,0.0,0.0,0.04152496159076691,7.2772417068481445,0.0,39,,,,,,,,,,,,,,,,,,
0.0002999891166766352,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4199,0.05249342322349548,0.0,0.04930860176682472,0.0031848198268562555,0.0,0.0,0.04943187162280083,1.2771127223968506,0.0,39,,,,,,,,,,,,,,,,,,
